id,keywords
9816,"['ballet dancer', 'musical', 'ballet']"
502292,"['chicago, illinois', 'romcom', 'teen movie', 'summer', 'graduate']"
279641,"['rescue', 'journalist', 'based on novel or book', 'kidnapping', 'journalism', 'afghanistan', 'based on true story', 'taliban', 'terrorism', 'soldier', 'cynical', 'foreign correspondent', 'embedded journalism', 'war journalism', 'playful', 'bold']"
14001,"['funeral', 'legend', 'tombstone', 'detective', 'clown', 'flashback', 'ventriloquist', 'urban legend', 'curse', 'mansion', 'widower', 'gothic', 'doll', 'ghost story', ""ventriloquist's dummy""]"
332718,"['hero', 'dreams', 'legend', 'freedom', 'greed', 'based on true story', 'sister', 'religion', 'adult animation', 'injustice', 'warrior', 'abducted']"
3580,"['biography', 'based on true story', 'clergyman', 'child in peril', 'police corruption', 'los angeles, california', 'single mother', 'street urchin', 'missing child', 'mental asylum', 'mental hospital', 'shock treatment', '1920s', 'missing son', 'mother son relationship', 'desperate woman', 'disbelieving cop', 'child abduction', 'telephone switchboard operator', 'female hysteria', 'police coverup', 'apathetic']"
11067,"['sports', 'baseball', 'sequel']"
12106,"['gunslinger', 'revenge', 'prairie', 'shootout', 'awestruck', 'powerful']"
14771,"['satire', 'sketch', 'role playing', 'societal hypocrisy', 'american culture', 'screwball comedy', 'social problems', 'united states of america (usa)']"
680593,"['suicide', 'texas', 'haunting', 'possession', 'grief', 'priest', 'isolated farmhouse', 'goats', 'severed finger', 'brother sister relationship', 'rural']"
916728,"['moon', 'saturn', 'memory loss', 'astronaut', 'serene']"
834027,"['biography', 'home movie footage', 'archive footage', 'struggling actor', 'family photo', 'amateur footage', 'actor', 'cancer victim', 'fight against cancer', 'biographical documentary']"
2749,"['prison', 'new york city', 'prisoner', 'airport', 'police', 'detective', 'paranoia', 'revenge', 'fear', 'criminal', 'police detective', 'death', 'nypd', 'news report']"
475430,"['ransom', 'magic', 'kidnapping', 'fairy', ""based on children's book"", 'criminal mastermind', 'family', 'kid genius', 'complicated', 'disrespectful']"
547,"['new york city', 'love triangle', 'attachment to nature', 'parent child relationship', 'marriage crisis', 'horseback riding', 'montana', 'confidence', 'horse', 'riding accident', 'career woman', 'ranch', 'horse whisperer', 'trauma', 'country life', 'crisis', 'travel', 'animals', 'nature']"
7985,"['marriage proposal', 'isolation', 'pig', 'fairy tale', 'yellow press', 'transformation', 'beauty', 'nose', 'motherly love', 'make a match', 'modern fairy tale']"
379441,"['sports', 'american football', 'biography', 'based on true story', 'brandon burlsworth']"
11959,"['loser', 'game show', 'satire', 'music video', 'music spoof']"
209451,"['musical', 'biography', 'based on play or musical']"
41084,"['parrot', 'encyclopedia', 'quiz', 'revenge', 'physicist', 'los angeles, california']"
26690,"['police brutality', 'double life', 'boston, massachusetts', 'detective', 'surrealism', 'strangle', 'serial killer', 'strangulation', 'interrogation', 'lesbian', 'split screen']"
97051,"['suicide', 'drowning', 'brother', 'sadistic', 'countdown', 'murder', 'cancer', 'contest', 'dinner', 'doctor', 'torture', 'electrocution', 'game', 'aristocrat', 'mutilation', 'invitation', 'death game']"
62837,"['florida', 'dolphin', 'based on true story', 'trap', 'summer']"
421473,"['fbi', 'based on true story', 'affair']"
641662,"['loss of loved one', 'boston, massachusetts', 'midwife', 'grief', 'home birth', 'grieving', 'giving birth', 'loss of child']"
56264,"['bank robbery', 'dillinger']"
9548,"[""rock 'n' roll"", 'rock star', 'show business', 'heavy metal', 'murder', 'private detective']"
11852,"['sexual identity', 'high school', 'friendship', 'jewelry', 'identity', 'gatekeeper', 'shopping mall', 'bullying', 'human body', 'thief', 'crude humor', 'prom', 'curse', 'best friend', 'body-swap', 'popular girl', 'pathetic', 'absurd', 'demeaning']"
4587,"[""new year's eve"", 'coming of age', 'dress', 'swimming', 'roman catholic church', 'sexual awakening', 'novice', 'john f. kennedy assassination', 'polka dot', 'gynecological exam', 'jewish girl', 'shoe salesman', 'polka dot dress', 'bell ringing', 'bell tower', '1960s', 'love story', 'sentimental', 'amused', 'compassionate']"
2171,"['adolescence', 'summer camp']"
511817,"['based on novel or book', 'stop motion', 'demon', 'underworld']"
24795,"['angel', 'baseball', 'remake']"
6878,"['friendship', 'based on novel or book', 'cat', 'remake', 'dog', 'journey', 'pets']"
9686,"['hotel', 'new york city', 'mother', 'jealousy', 'robbery', 'gallery', 'obsession', 'assistant', 'artist', 'anthology', 'lawyer', 'art', 'occult']"
980083,"['blasphemy', 'terrorist bombing', 'bomb threat', 'fighter pilots', 'action']"
41180,"['massage', 'based on true story', 'massage parlor', 'prostitution', 'broken family', 'erotic massage', 'massage girl', 'women empowerment', 'paying debts', 'debts']"
336313,"['tree', 'hell', 'carnival', 'vulgar', 'stop motion', 'devil', 'adult animation', 'disturbed', 'portal to hell', 'male rape']"
14299,"['chicago, illinois', 'woman director', 'music']"
9555,"['australia', 'child abuse', 'sibling relationship', 'approved school ', 'prosecution', 'based on true story', 'survival', 'tracker', 'outback', 'colonialism', 'australian aboriginal', 'australian outback', 'aboriginal', 'aborigine', 'perth, australia', '1930s']"
50321,"['rescue', 'alien', 'martian', 'alien abduction', 'alien invasion', ""based on children's book"", 'duringcreditsstinger', 'disgusted', 'pretentious']"
9067,"['dystopia', 'destroy', 'reincarnation', 'based on comic', 'desert', 'artial arts', 'woman director', '2030s']"
828613,"[""new year's eve"", 'winter', 'date', 'holiday', 'remake', 'fate', 'wedding', 'accidental love', 'fake dating']"
12560,"['friendship', 'suicide', 'regret', 'funeral', 'gathering', 'bat', 'nostalgia', 'south carolina', 'morning', 'reunion', 'marijuana', 'group of friends', 'old friends', 'remembrance', 'enduring friendship', 'lifelong friendship', 'old school friend']"
14342,"['fight', 'bravery', 'native american', 'slapstick comedy', 'interracial relationship', 'bear', 'drinking contest', 'bipolar disorder', 'mauling']"
30923,"['rabbit', 'tea party', 'based on young adult novel']"
546,"['new york city', 'individual', 'sexual abuse', 'waitress', 'parent child relationship', 'therapist', 'missionary', 'runaway', 'drug addiction', 'hustler', 'cocaine', 'motel', 'new identity', 'porn actor', 'road trip', 'los angeles, california', 'teenage prostitute', 'porn industry', 'lgbt', 'stolen cars', 'hitchhiking', 'road movie', 'trans woman', 'former prostitute', 'father son relationship', 'gender affirmation surgery', 'transgender', 'intimate', 'hopeful']"
1738,"['fortune teller', 'religion and supernatural', 'paranormal phenomena', 'time travel', 'time loop', 'terrorism', 'based on short story', 'duringcreditsstinger', 'vision of the future']"
332979,"['underdog', 'sports', 'fighter', 'boxer', 'comeback', 'biography', 'rhode island', 'boxing', 'come back', 'inspirational']"
2134,"[""new year's eve"", 'future', 'london, england', 'based on novel or book', 'inventor', 'dystopia', 'time travel', 'time machine', 'victorian england', 'distant future', 'steampunk', 'new year', 'underground civilization', 'morlock', 'melodramatic', 'h.g. wells']"
51999,"['glasgow, scotland', 'street riots', 'co-workers relationship', 'chef', 'boyfriend girlfriend relationship', 'pandemic', 'human nature', 'epidemiologist', 'five senses']"
209189,"['kidnapping', 'detroit, michigan']"
661231,"['sicily, italy', 'world war ii', 'remake']"
26736,"['island', 'sibling relationship', 'magic', 'foreign language', 'family vacation', 'family holiday', 'parents', 'wizard', 'trouble', 'changing the past or future']"
1685,"['dystopia', 'mutant', 'distant future', 'astronaut', 'ape', 'worship']"
11231,"['high school', 'martial arts', 'sports', 'buddhist monk', 'becoming an adult', 'karate', 'revenge', 'teen movie', 'los angeles, california', 'classmate', 'pathetic', 'absurd', 'depressing', 'ridiculous']"
8986,"['prostitute', 'tree house', 'red-light district', 'stripper', 'make a match', 'mob boss', 'father son relationship']"
626332,"['biography', 'based on true story', 'janitor', 'mexican american', 'woman director']"
333596,"['sports', 'american football', '1970s', 'based on true story', 'racism', 'inspiring']"
982932,"['usa–mexico border', 'father daughter reunion', 'ex military', 'missing daughter', 'mexican cartel', 'rancher', 'mexican police', 'foreboding']"
41215,"['witch', 'inquisition', 'monk', 'village', 'battlefield', 'knight', 'torture', 'necromancer', 'middle ages (476-1453)', 'pagan', 'persecution', 'medieval', 'plague', 'pandemic', 'bubonic plague', '14th century', 'pestilence']"
340487,"['montana', 'loneliness', 'rural area', 'love affair', 'flirting', 'woman lawyer', 'woman director', 'dysfunctional relationship']"
2788,"['yuppie', 'roommates', 'generations conflict', 'cohabitant', 'cabriolet', 'unemployed']"
8356,"[""new year's eve"", 'painting', 'nightclub', 'singer', 'cruise ship']"
934809,"['behind the scenes', 'making of']"
942199,"['android', 'artificial intelligence (a.i.)', 'synthetic human', 'synth', 'human android relationship', 'malfunctioning android']"
1206617,"['based on novel or book', 'holiday', 'bullying', 'dysfunctional family', 'coming of age', 'juvenile delinquent', ""based on children's book"", 'belief in god', 'community spirit', 'dramedy', 'christmas', 'community theater', 'christmas pageant', 'independent film', 'family comedy', 'adoring']"
37931,"['parody', 'aftercreditsstinger', 'duringcreditsstinger']"
47739,"['court', 'gangster', 'self-defense', 'based on play or musical', 'crooked lawyer', 'film noir', 'capital punishment', 'district attorney', 'goon', 'trial lawyer', 'courtroom drama', 'innocent man', 'defense lawyer']"
1114926,[]
49370,"['courtroom', 'gym', 'aerobics', 'fitness', 'hilarious']"
26264,[]
19423,"['bondage', 'toronto, canada', 'road trip', 'held captive', 'teen comedy', 'boyfriend girlfriend relationship', 'road movie', 'sex comedy', 'flirting', 'voyeurism', 'cross country trip', ""national lampoon's"", 'music producer', 'wackiness']"
448119,"['ship', 'island', 'based on novel or book', 'victorian england', 'doctor', ""based on children's book"", 'animals', 'veterinary', 'talking to animals', 'voyage']"
51104,"['volcano', 'tsunami', 'disaster', 'sunken treasure', 'disaster movie', '19th century', 'java, indonesia', 'dutch east indies']"
480001,"['martial arts', 'sports', 'psychopath', 'dark comedy', 'karate', 'crematorium', 'sexism', 'cult', 'satire', 'murder', 'dojo', 'motorcycle gang', 'dog', 'german shepherd', 'misogyny', 'mugging', 'death of pet', 'black belt', 'masculinity', 'accountant', 'deadpan', 'toxic masculinity', 'traumatized man', 'ambiguous']"
67395,"['treasure', 'hawaii', 'sequel', 'breast', 'b movie', 'female agent']"
286532,"['holiday', 'christmas']"
823452,"['sports', 'olympic games', 'rowing', '1930s', 'dignified', 'hopeful']"
369300,"['london, england', 'library', 'drag queen', 'confession', 'scotland yard', 'investigation', 'death sentence', 'trial', 'flashback', 'murder', 'male homosexuality', 'serial killer', 'hanging', 'courtroom', 'police inspector', 'razor blade', 'golem', 'limehouse']"
10439,"['witch', 'virgin', 'sibling relationship', 'magic', 'halloween', 'undead', 'resurrection', 'potion', 'salem, massachusetts', 'trick or treating', 'spellcasting', 'talking cat', 'time skip', 'grimoire']"
869641,"['drug dealer', 'married couple', 'job interview', 'honeymoon', 'father-in-law', 'vacation', 'sequel', 'park ranger', 'group of friends', 'ex-con', 'tropical island', 'hotel manager', 'immaturity', 'buddy comedy', 'new parents', 'caribbean', 'adventure comedy', 'frustration', 'tropical resort', 'hilarious', 'construction company owner', 'tropical vacation', 'caribbean resort', 'ridiculous']"
1245708,"['mannequin', 'decapitation', 'serial killer', 'church', 'blasphemy', 'murder investigation', 'miscegenation', 'cheating husband']"
46027,"['drug dealer', 'corruption', 'police', 'police corruption', 'district attorney', 'nypd', 'the lost evidence']"
976,"['media tycoon', 'new york city', 'newspaper', 'sibling relationship', 'jazz singer or musician', 'film noir', 'gossip columnist']"
382517,"['deer', 'bear', 'werewolf']"
886,"['poker', 'gambling', 'new orleans, louisiana']"
333667,"['naivety', ""rock 'n' roll"", 'guitar', 'musician', 'village', 'anthropomorphism', 'dog', 'mastiff']"
887357,"['superhero', 'alien planet', 'fictional war', 'magical object', 'super power', 'ex-marine', 'superhero team', 'dc animated movie universe']"
8881,"['hero', 'central intelligence agency (cia)', 'cuba', 'biography', 'che guevara', 'fidel castro', 'cuban revolution', '1950s']"
38803,[]
1246596,[]
824281,"['commercial', 'comedian', 'family relationships', 'easter', 'family conflict', 'semi autobiographical', 'filipino american', 'duringcreditsstinger', 'aspiring actor', 'divorced father', 'teenage son', 'father son relationship', 'mother son relationship', 'teenage angst', 'filipino']"
312669,"['new york city', 'professor', 'chinatown', 'intellectual', 'marriage', 'anthropology', 'best friend', 'university', 'love affair', 'brooklyn, new york city', 'ex-husband ex-wife relationship', 'older man younger man relationship', 'wanting a baby', 'woman director', 'married life', 'blended family', 'book writing', 'adulterous affair', 'academic', 'married with children', 'québécois', 'québec, canada']"
411976,"['sexual identity', 'nun', 'religious education', 'vatican (holy see)', 'confession', 'coming of age', 'mother superior', 'monastery', 'roman catholic church', 'woman director', 'faith tested', 'abuse', '1960s', 'emotional abuse']"
30178,[]
59709,"['ship', 'world war i', 'spy', 'shipwreck', 'based on true story', 'love', 'tragedy', 'tragic love', 'disaster', 'historical fiction', 'historical event', 'sinking ship', 'disaster movie', '1910s', 'sunken ship', 'war']"
14799,"['movie business', 'los angeles, california', 'morning show', 'movie set']"
1367,"['hero', 'husband wife relationship', 'coma', 'transporter', ""love of one's life"", 'intensive care', 'sports', 'publicity', 'boxer', 'training', 'world champion', 'victory', 'hospital', 'boxing', 'cheerful', 'powerful']"
332340,"['london, england', 'bowling', 'chemistry', 'mistaken identity', 'blind date', 'train', 'ex-wife', 'one night', 'marital separation', 'lies', 'single woman', 'train carriage', 'train station', 'book', 'bar', 'unexpected romance', 'anniversary party', 'cynical woman', 'waterloo station']"
10764,"['undercover', 'killing', 'secret agent', 'mi6', 'british secret service', 'intense', 'powerful', 'vibrant']"
61891,"['anonymity', 'politics', 'poet', 'duringcreditsstinger', 'false history', '16th century', 'secrecy']"
397415,"['based on novel or book', 'niagara falls', 'rape and revenge', 'sexual assault', 'criminal lawyer', 'criminal trial', 'mother daughter relationship', 'traumatized woman']"
524247,"['california', 'psychopath', 'widow', 'country house', 'thanksgiving', 'stalker', 'deer', 'murder', 'christmas lights', 'voyeur', 'christmas', 'intruder', 'napa valley']"
10865,"['sea', 'submarine', 'mediterranean', 'atlantis', 'expedition', 'museum', 'cartoon', 'villain', 'steampunk', 'underwater', 'sea monster', 'adventurer', 'ancient civilization', 'journey', '1910s', 'dieselpunk']"
14425,"['mascot', 'beer keg', 'political correctness', 'ultimate frisbee', 'funky music', 'fundraising', 'stage diving']"
339259,"['assassination', 'based on novel or book', 'nazi', 'world war ii', 'operation anthropoid', 'czech history', 'assassination of reinhard heydrich (1942)']"
984249,"['human trafficking', 'wrestling coach', 'las vegas', 'sex trafficking', 'high school student', 'death of daughter', 'sex ring', 'high school coach']"
10762,"['friendship', 'loss of loved one', 'camping', 'wilderness', 'treasure hunt', 'rafting', 'nature']"
765172,"['superhero', 'mutant', 'time travel', 'turtle', 'ninja', 'superhero team', 'teen superhero', 'based on tv series']"
2639,"['new york city', 'insanity', ""writer's block"", 'author']"
41407,"['nazi', 'world war ii', 'bunker', 'biography', '1940s', 'adolf hitler']"
9796,"['beach', 'culture clash', 'kidnapping', 'sadistic', 'tourist', 'backpacker', 'car crash', 'palmen', 'jungle', 'torture']"
7452,"['sadism', 'sexuality', 'allegory', 'cooking', 'restaurant', 'crime boss', 'satire', 'surrealism', 'sociopath', 'murder', 'brutality', 'avant-garde', 'public humiliation', 'stray dog', 'abusive husband', 'french cuisine', 'adulterous wife', 'cannibalism', 'violence']"
566810,"['princess', 'fire', 'army', 'magic', 'kingdom', 'prince', 'warrior woman', 'sequel', 'knight', 'dragon', 'king', 'quest', 'fury']"
275601,"['rock star', 'homophobia', 'aging', 'family relationships', 'divorce', 'estranged']"
441384,"['florida', 'miami, florida', 'poet', 'wedding', 'writer', 'car accident', 'alcoholic', 'stoner', 'open marriage', 'key west', 'father daughter relationship', 'stoner comedy', 'drug rehabilitation center']"
837,"['suicide', 'virtual reality', 'radio presenter', 'black market', 'insanity', 'paranoia', 'dystopia', 'toronto, canada', 'hallucination', 'surrealism', 'sadomasochism', 'cyberpunk', 'brainwashing', 'pittsburgh, pennsylvania', 'snuff film', 'pirate broadcast', 'depressed', 'ridiculous']"
26127,"['escape', 'sports car', 'revenge', 'dirty cop']"
37495,"['muslim', 'northern england', 'pacifism', 'dark comedy', 'satire', 'yorkshire', 'conservatism', 'terrorism', 'religious fundamentalism', 'suicide bomber', 'extremist', 'sheffield, england']"
2486,"['princess', 'epic', 'based on novel or book', 'elves', 'magic', 'kingdom', 'telepathy', 'bravery', 'mythology', 'black magic', 'mythical creature', 'dragon', 'fictional war', 'teacher student relationship', 'fantasy world', 'wizard', 'teenage hero', 'high fantasy', 'sword and sorcery', 'based on young adult novel', 'good versus evil', 'dragon rider']"
825997,[]
1075334,[]
744114,"['based on novel or book', 'lgbt', 'gay theme']"
77951,"['hero', 'walking', 'brother', 'prehistory', 'dinosaur', 'orphan', 'mesozoic']"
11528,"['sports', 'baseball', 'tree house', 'dog', 'fourth of july', 'san fernando valley', 'fence', '1960s', 'mastiff', ""kids' sports team""]"
37950,"['sibling relationship', 'based on novel or book', 'sailing', 'ghost', 'young adult']"
22100,"['mischievous', 'absurd']"
17127,"['blind date', 'love', 'falling in love', 'gay theme']"
12133,"['becoming an adult', 'hostility', 'autonomy', 'childhood trauma', 'stepbrother', 'slacker', 'man child', 'buddy', 'aftercreditsstinger', 'duringcreditsstinger', 'absurd', 'hilarious', 'farcical', 'ridiculous']"
5898,"['showdown', 'experiment', 'nightmare', 'insanity', 'man', 'machine', 'save', 'corporation', 'lobotomy', 'megalomaniacal', 'chaotic', 'mind']"
24548,"['high school', 'adolescence', 'sexism', 'cross dressing', 'teen comedy', 'shakespeare in modern dress', 'woman director']"
2122,['hitman']
408220,"['monster', 'superhero', 'supernatural', 'based on comic', 'creature', 'dc animated movie universe']"
259910,"['superhero', 'marvel cinematic universe (mcu)']"
22004,"['hitman', 'gangster', 'gang war', 'ghetto', 'treasure hunt', 'revenge', 'murder', 'arson', 'gang', 'drug dealing', 'explosion', 'drug overdose', 'st. louis']"
838330,"['new york city', 'satire', 'social media', 'woman director', 'social media influencer', 'cringe comedy', 'cancel culture']"
241554,"['hitman', 'revenge', 'murder', 'mobster', 'on the run']"
799546,"['rape', 'fiancé', 'underage drinking', 'revenge', 'female protagonist', 'gang rape', 'school shooting', 'magazine editor', 'mother daughter relationship', 'female writer', 'traumatic past', 'flashbacks']"
320,"['hotel', 'small town', 'homicide', 'confession', 'blackmail', 'detective', 'fbi', 'investigation', 'hallucination', 'insomnia', 'flashback', 'love', 'remake', 'murder', 'alaska', 'shootout', 'cynical', 'guilt', 'phone call', 'neo-noir', 'midnight sun', 'planted evidence', 'crime writer', 'corrupt cop', 'distressing']"
6081,"['inspector', 'clouseau', 'bumbling', 'hilarious']"
16250,"['based on novel or book', 'widow', 'marriage of convenience', 'wagon train', 'pioneer women', '19th century', 'father daughter relationship', 'stepmother stepdaughter relationship', 'christian faith', 'widower with daughter', '1800s', 'pregnant widow', 'frontier western']"
521007,['artificial intelligence (a.i.)']
329440,"['suicide attempt', 'supernatural', 'childhood trauma', 'female protagonist', 'tokyo, japan', 'identical twin', 'lost in the woods', 'sister sister relationship', 'mount fuji, japan', 'aokigahara', 'haunted forest']"
9061,"['florida', 'small town', 'rape', 'based on novel or book', 'professor', 'innocence', 'harvard university', 'revenge', 'serial killer']"
34746,"['new york city', 'police', 'gangster', 'anti hero', 'fashion designer', 'revenge', 'murder', 'vigilante', 'hospital', 'one man army', 'model', 'one against many', 'fashion show', 'child custody', 'action hero', 'witness relocation', 'vigilante justice']"
1364638,"['movie business', 'behind the scenes', 'killer doll', 'special effects', 'horror filmmaking', 'celebrity interview', 'film director', 'actor']"
421658,"['revolution', 'terrorism', 'football (soccer) stadium', 'unassuming', 'football (soccer) match', 'amused', 'familiar', 'gentle', 'sympathetic', 'vibrant']"
82505,"['parent child relationship', 'child hero', 'cross dressing', 'abuse', 'father son conflict']"
979097,"['new york city', 'social worker', 'dementia', 'memory', 'high school reunion', 'abuse']"
753336,"['based on novel or book', 'woman director']"
1498,"['new york city', 'martial arts', 'skateboarding', 'brother', 'superhero', 'mutant', 'cartoon', 'pizza delivery', 'turtle', 'based on comic', 'ninja', 'sewer', 'vigilante justice', 'anthropomorphic animal']"
996154,"['amsterdam, netherlands', 'one man army', 'crime']"
1381,"['dying and death', 'operation', ""love of one's life"", 'immortality', 'brain tumor', 'maya civilization', 'tree', 'queen', 'fountain', 'surgeon', 'transience', 'religion', 'monkey', 'multiple storylines', 'conquest', 'flagellation', 'awestruck', 'cliché']"
67911,"['porn star', 'hollywood']"
399440,"['massacre', 'british history', '1800s', 'manchester, england']"
557946,"['private investigator', 'missing person']"
373314,"['kidnapping', 'ex-girlfriend', 'ambition', 'lawyer', 'psychological thriller', 'death', 'framed for murder', 'marital tensions', 'married man', 'clinical trials', 'civil suit', 'pharmaceuticals company', 'threats', 'pharmaceutical executive', 'playing with fire']"
284289,"['desert', 'hunting']"
10200,"['spacecraft', 'government', 'panic', 'extraterrestrial technology', 'ultimatum', 'evacuation', 'tank', 'alien', 'remake', 'ufo', 'end of the world', 'social commentary', 'giant robot', 'power outage', 'interrogation', 'environmentalism', 'threat', 'alien contact', 'messenger', 'nanobots', 'disintegration']"
272878,"['rescue', 'afghanistan', 'based on true story', 'betrayal', 'dog', 'grieving', 'pets']"
51209,"['assassination', 'irish-american', 'biography', 'mafia', 'car explosion', 'garbage truck', 'longshoreman']"
27585,"['loss of loved one', 'support group', 'trauma', 'marriage', 'based on play or musical', 'grief', 'memory', 'crying', 'parking lot', 'therapy', 'car seat', 'death of a child']"
9074,"['chase', 'mistake in person', 'fake identity', 'mistaken identity', 'arms dealer', 'cop', 'salesman', 'police officer', 'dentist', 'buddy cop']"
1909,"['sex addiction', 'love', 'mental institution', 'patient', 'psychiatrist', 'don juan']"
277558,"['sociopath', 'murder', 'serial killer', 'female assassin']"
556901,"['hero', 'superhero', 'superhero team', 'absurd']"
1125311,"['stepmother', 'imaginary friend', 'stepmother stepdaughter relationship', 'absurd']"
1184495,"['1970s', 'based on true story', 'infertility', 'period drama', '1960s', 'reproductive rights']"
996,"['insurance fraud', 'femme fatale', 'film noir', 'murder', 'life insurance', 'black and white', 'insurance agent', 'insurance policy', 'duplicity', 'murder plot', 'scheming wife']"
10719,"['elves', 'dwarf', 'holiday', 'adoption', 'santa claus', 'sarcasm', 'looking for  birth parents', 'romance', 'fish out of water', 'orphan', 'north pole', 'christmas spirit', 'christmas', 'workshop', 'father son relationship', 'hilarious', 'cheerful']"
4911,"['police brutality', 'corruption', 'ghetto', 'street war', 'hold-up robbery', 'moral conflict', 'special unit', 'riot', 'police everyday life', 'cop', 'los angeles, california', 'family', 'urban setting']"
157353,"['mind control', 'artificial intelligence (a.i.)', 'computer virus', 'technology', 'nanotechnology', 'super computer', 'resurrection', 'love', 'terrorism', 'scientist', 'extremist', 'moral dilemma', 'computer scientist', 'mind transfer', 'quantum computer', 'mind uploading', 'thoughtful', 'absurd']"
2576,"['amsterdam, netherlands', 'holocaust (shoah)', 'world war ii', 'diary', 'biography', 'black and white', 'based on memoir or autobiography', 'family', 'attic', 'nazi occupation', 'hiding in attic', 'children in wartime', 'hiding from nazis']"
348089,"['dancing', 'musical', 'based on play or musical', 'romance', 'live performance', 'singing', 'live television', 'teenage romance']"
60405,"['new york city', 'human animal relationship', 'musical', 'rivalry', 'spin off', 'duringcreditsstinger', 'broadway show']"
27932,"['helicopter', 'husband wife relationship', 'airplane', 'cataclysm', 'airport', 'based on novel or book', 'guitar', 'stewardess', 'pilot', 'alcoholism', 'sequel', 'aviation', 'salt lake city, utah', 'teenage girl', 'singing nun', 'mid air collision', 'airplane accident', 'los angeles, california', 'disaster movie']"
844417,"['los angeles, california', 'private detective', 'missing person', '1930s', 'old hollywood']"
10024,"['sibling relationship', 'court case', 'parent child relationship', 'in vitro fertilisation', 'medical examiner', 'kidney transplant ', 'cancer', 'chemotherapy']"
369523,"['investigation', 'based on true story', 'memory', 'childhood sexual abuse', 'woman director', 'survive']"
409447,"['dance', 'dreams', 'baltimore, usa', 'musical', 'racial segregation', 'equality', 'live broadcast', 'live performance', 'racism', 'historical fiction', 'race', 'broadway', '1960s', 'filmed theater']"
551806,"['gospel', 'church', 'singing competition', 'gospel music', 'music']"
2039,"['opera', 'marriage proposal', 'husband wife relationship', 'italian american', 'sicily, italy', 'widow', 'superstition', 'full moon', 'man woman relationship', ""mama's boy"", 'bakery', 'engagement', 'family relationships', 'italian restaurant', 'makeover', 'brooklyn, new york city', 'dying mother', 'mothering', 'holiday season', 'extended family', 'engaged couple', 'baker', 'estranged brother', 'bookkeeper', 'the metropolitan opera', 'la bohème', 'playful', 'bad blood', 'disapproving parent', 'passion and romance', 'affair', 'dogs', 'hilarious', 'romantic', 'whimsical', 'melodramatic']"
32293,"['high school', 'based on novel or book', 'musical', 'talent show', 'best friend', 'girl group', 'based on young adult novel']"
38718,"['coma', 'based on novel or book', 'biography', 'murder', 'lawyer', 'based on memoir or autobiography', 'law student', 'socialite', 'legal drama', 'diabetes']"
1403003,"['musician', 'pop star', 'karaoke', 'holiday', 'road trip', 'friends', 'singing', 'family', 'driving', 'christmas spirit', 'carpool', 'christmas special', 'holiday special', 'music', 'holiday road trip', 'chappell roan', 'dua lipa']"
581600,"['based on novel or book', 'police', 'boston, massachusetts', 'ex-cop', 'police corruption', 'ex-con', 'buddy movie', 'aspiring boxer', 'cheerful', 'sympathetic']"
64586,"['prostitute', 'eroticism', 'limousine', 'sadomasochism', 'prostitution', 'drug overdose', 'woman director', 'student girl', 'private dinner party', 'second job']"
454286,"['arson', 'church', 'evangelical christianity', 'aftercreditsstinger', 'independent film']"
29095,"['vampire', 'voodoo', 'transformation', 'wheelchair', 'haunted house', 'mythical creature', 'wax museum', 'werewolf', 'occult', 'invisible barrier', 'silver bullet', 'wax figure', 'building on fire', 'absurd', 'baffled']"
489932,"['based on novel or book', 'innocence', 'imprisonment', 'legal battle', 'murder charge']"
609271,"['musical', 'hermit crab']"
433627,"['israel', '1970s', 'rescue mission', 'uganda', 'based on true story', 'airplane hijacking', 'terrorism', 'israeli defense force', 'terrorist group', 'operation entebbe', 'idi amin']"
49852,"['nazi', 'fairy', 'musical', 'based on play or musical', 'albert einstein', 'ballet', 'vienna, austria', 'doll', 'rat', '1920s', 'russian ballet', '20th century', 'nutcracker']"
668461,['live action remake']
27033,"['husband wife relationship', 'childhood trauma', 'family secrets', 'film noir', 'black and white', 'alcoholic', 'district attorney', 'based on short story', 'childhood friends', 'female tycoon']"
66945,"['helicopter', 'countryside', 'parent child relationship', 'cooking', 'restaurant', 'chef', 'food critic', 'tv show in film']"
1145491,[]
7450,"['galaxy', 'mission', 'monster', 'dystopia', 'alien', 'space']"
27202,[]
35203,"['nurse', 'homicide', '1970s', 'pregnancy', 'pro-life protesters', 'gunshot', 'multiple storylines', 'woman director', 'hemorrhage', 'abortion', '1950s', '1990s', 'abortion clinic', 'unplanned pregnancy', 'illegal abortion', 'dramatic', 'tragic']"
440161,"['gold', 'based on novel or book', 'hitman', 'san francisco, california', 'male friendship', 'gold rush', 'oregon, usa', 'scout', '19th century', 'gold claim', 'brother brother relationship']"
243935,"['runaway', 'fbi', 'love', 'mobster', 'couple']"
17609,"['depression', 'suffering', 'therapist', 'symbolism', 'marriage', 'masochism', 'controversy', 'woods', 'god', 'cabin', 'psychological thriller', 'torture', 'fear', 'cruelty', 'nature', 'masturbation', 'guilt', 'occult', 'self mutilation', 'grieving', 'motherhood', 'pretentious']"
512263,"['vietnam veteran', 'abusive father', 'rehabilitation', 'motel', 'clown', 'childhood trauma', 'drug use', 'drug rehabilitation', 'alcoholic', 'child star', 'alcoholic father', 'semi autobiographical', 'child smoking', 'autobiographical', 'woman director', 'alcohol problems', 'family problems', 'child protagonist', 'irresponsible parent', 'father son relationship']"
1687,"['spacecraft', 'dystopia', 'pacifism', 'time travel', 'politician', 'sequel', 'cage', 'chimpanzee', 'tease', 'caving']"
